Privacy_Section,Cleaned_Text,Risks_Found
"Effective: 15 April 2024
Last Updated: 15 March 2024",effective 15 april 2024 last updated 15 march 2024,[]
1.,1.,[]
Welcome!,welcome!,[]
2.,2.,[]
"Discord is the best place to talk, hang out and have fun with friends online","discord is the best place to talk, hang out and have fun with friends online",[]
3.,3.,[]
The information we collect,the information we collect,[]
•,,[]
Information you provide to us,information you provide to us,[]
•,,[]
Information we collect automatically,information we collect automatically,[]
•,,[]
Information we receive from other sources,information we receive from other sources,[]
4.,4.,[]
How we use your information,how we use your information,[]
5.,5.,[]
How we disclose your information,how we disclose your information,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
6.,6.,[]
Data retention,data retention,[]
7.,7.,[]
How we protect your information,how we protect your information,[]
8.,8.,[]
How to control your privacy,how to control your privacy,[]
9.,9.,[]
International data transfers,international data transfers,[]
10.,10.,[]
Services offered by third parties,services offered by third parties,[]
11.,11.,[]
Data Protection Officer,data protection officer,[]
12.,12.,[]
Information about local privacy laws,information about local privacy laws,[]
13.,13.,[]
Changes to this Privacy Policy,changes to this privacy policy,[]
14.,14.,[]
Contact us,contact us,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
,nan,[]
"Welcome!
This Privacy Policy explains how we collect, use, store, protect and share your personal information through our services. If you reside in the European Economic Area (‘EEA’) or United Kingdom, Discord Netherlands BV is the ‘data controller’ of your personal information collected through the services (as defined in our Terms of Service). For everyone else, Discord Inc. is the data controller. It’s important that you read this entire policy, but here’s a summary to get you started:
We care a lot about privacy. We are committed to creating spaces where people can talk, hang out and have fun with friends online. Respecting user privacy is a key part of that mission.
We don’t sell your personal information. Our business is based on subscriptions and paid products, not from selling your personal information to third parties.
We limit what information is required. We require the information that enables us to create your account, provide and maintain our services, meet our commitments to our users and satisfy our legal requirements. The rest is optional.
We care deeply about safety. Our dedicated Trust and Safety team works hard to help keep our community safe. We also use certain information to help us identify violations of our Community Guidelines and prevent harmful content from being distributed through the services. 
We give you control. We give you the ability to control your privacy on Discord.","welcome! this privacy policy explains how we collect, use, store, protect and share your personal information through our services. if you reside in the european economic area eea or united kingdom, discord netherlands bv is the data controller of your personal information collected through the services as defined in our terms of service. for everyone else, discord inc. is the data controller. its important that you read this entire policy, but heres a summary to get you started we care a lot about privacy. we are committed to creating spaces where people can talk, hang out and have fun with friends online. respecting user privacy is a key part of that mission. we dont sell your personal information. our business is based on subscriptions and paid products, not from selling your personal information to third parties. we limit what information is required. we require the information that enables us to create your account, provide and maintain our services, meet our commitments to our users and satisfy our legal requirements. the rest is optional. we care deeply about safety. our dedicated trust and safety team works hard to help keep our community safe. we also use certain information to help us identify violations of our community guidelines and prevent harmful content from being distributed through the services. we give you control. we give you the ability to control your privacy on discord.",[]
"Discord is the best place to talk, hang out and have fun with friends online
We created Discord to be the best place to talk, hang out and have fun with friends online. Whether you’re part of a club, gaming group or just a handful of friends that want to spend time together, Discord makes it easy to connect with friends.
Our ‘services’ has the same meaning as defined in the Terms of Service. They include the Discord app, which can be accessed on mobile, web, desktop, console or even a connected home appliance – any device with a web browser and internet connection. We also have a website, blog and support centre, and we may collect your information through other means like surveys, emails and social media. If we build another product, our services include that too.
As explained in our Terms of Service, we allow users to add content to the services in a number of different ways, including via direct messages and in smaller and larger spaces. If you share content within larger spaces, that content may be accessed by many people, including people you do not know. For example, some servers are available in the Server Discovery section of the app and do not require an invite link to join. Other server owners may publish their server invite link on public websites. Anyone can access these servers and you should be aware that server owners or admins set these permissions and, like the size of a server, the permissions may change over time.
We may also use content posted in larger spaces to help us develop, improve and power our services, including features that help you catch up on conversations and safety features that identify harmful content on the services and support the enforcement of our Terms of Service and Community Guidelines. These things are important to us, and we believe they will make Discord even better for our users. We will always try to let you know the type of space you are in (although we don’t control where invite links are shared or the permissions for that server). You can limit the extent to which your content is used for these purposes as described in the “How to control your privacy” section below. You can learn more about our approach to safety and content moderation, including how we use your information for these purposes, in our Safety Center. You should take all of this into account when you are using our services, and choose the spaces, features, and settings that are most appropriate for your content.
We make money from paid subscriptions and the sale of digital (and sometimes physical) goods, not from selling your personal information to third parties.","discord is the best place to talk, hang out and have fun with friends online we created discord to be the best place to talk, hang out and have fun with friends online. whether youre part of a club, gaming group or just a handful of friends that want to spend time together, discord makes it easy to connect with friends. our services has the same meaning as defined in the terms of service. they include the discord app, which can be accessed on mobile, web, desktop, console or even a connected home appliance  any device with a web browser and internet connection. we also have a website, blog and support centre, and we may collect your information through other means like surveys, emails and social media. if we build another product, our services include that too. as explained in our terms of service, we allow users to add content to the services in a number of different ways, including via direct messages and in smaller and larger spaces. if you share content within larger spaces, that content may be accessed by many people, including people you do not know. for example, some servers are available in the server discovery section of the app and do not require an invite link to join. other server owners may publish their server invite link on public websites. anyone can access these servers and you should be aware that server owners or admins set these permissions and, like the size of a server, the permissions may change over time. we may also use content posted in larger spaces to help us develop, improve and power our services, including features that help you catch up on conversations and safety features that identify harmful content on the services and support the enforcement of our terms of service and community guidelines. these things are important to us, and we believe they will make discord even better for our users. we will always try to let you know the type of space you are in although we dont control where invite links are shared or the permissions for that server. you can limit the extent to which your content is used for these purposes as described in the how to control your privacy section below. you can learn more about our approach to safety and content moderation, including how we use your information for these purposes, in our safety center. you should take all of this into account when you are using our services, and choose the spaces, features, and settings that are most appropriate for your content. we make money from paid subscriptions and the sale of digital and sometimes physical goods, not from selling your personal information to third parties.",[]
"The information we collect
We collect certain information when you use Discord. This includes information you provide to us, information we collect automatically, and information we receive from other sources.
Information you provide to us
Account information. When you create a Discord account, you can come up with a username and password, and provide a way of contacting you (such as an email address and/or phone number). You’ll also need to provide your birthday. In some cases, we may require additional information to verify your age. You may be required to verify your account or provide additional information (like a verified phone number) to your account. You may also have the option to add your name or choose a display name.
Content you create. This includes any content that you upload to the service. For example, you may write messages or posts (including drafts), send voice messages, create custom emojis or post other content that you create with features that we develop. You may also upload and share files through the services. This also includes your profile information and the information you provide when you create servers. We generally do not store the contents of video or voice calls or channels. If we were to change that in the future (for example, to facilitate content moderation), we would disclose that to you in advance. We also don’t store streaming content when you share your screen, but we do retain the thumbnail cover image for the stream for a short period of time. We may build features that help users engage with voice and video content, like create or send short recordings.
Payment information. If you buy any paid services through Discord, you may need to submit a valid payment method and associated billing information, including your full name and billing address. Our payment processors, like Stripe and PayPal, receive and process your payment information. Depending on the processor, we may also receive and store certain billing information, including the last four digits of the credit card number associated with the transaction. If you sell something through Discord, you may be required to provide additional information to Discord or to our payment processors, such as bank account information to facilitate payments, tax identification information and copies of government-issued identification required to identify users in accordance with regulatory obligations. If we decide to process our own payments in the future, we will receive and process this information ourselves.
Information from actions you take. We collect information about your use of Discord and your activities on the services. This includes information such as the friends you add, the users, bots and apps you engage with, the games you play on your device, the servers or other communities you join and participate in, your roles in servers, content moderation decisions you make, information about purchases or sales you make on or through Discord including what you purchased or sold and other related actions. You can control the extent to which we collect, use and display this information as described in the ‘How to control your privacy’ section below.
Information from optional features. Certain features, like contact syncing, may require that you provide additional information (or grant us access to such information) to make them work. This also includes third-party integrations you choose to enable and the data you authorise those third-party services to share with us. For example, when you link a music streaming account, we may collect information about that account such as the song you are listening to in order to display that information on your profile or as your status (if you have chosen to do so).
Other information you provide directly to us. You may have the option to submit additional information as you use Discord. For example, you may participate in surveys where you can provide feedback on the services or submit information to our Discord Support teams.
Information we collect automatically
We also collect information automatically from you when you use Discord. This includes:
Information about your device. We collect information about the device you are using to access the services. For example, this includes information like your IP address, operating system information, browser information and information about your device settings, such as your microphone and/or camera.
Information about your use of the apps or websites. For example, we collect log and event information related to how and when you use our services (such as the pages, servers and channels you visit, the activities you engage in, the features you use and the surfaces or embedded content you interact with).
Other information that we collect automatically. When you take certain actions on other sites, we may receive information about you. For example, when we advertise for Discord on third-party platforms, if you click on the ad, we may receive information about which ad you saw and on which platform. Similarly, we may also receive certain information when you click on a referral link, such as which website you came from.
We may receive information from cookies (small text files placed on your computer or device) and similar technologies. You can find out more about Discord’s cookie usage and how you can manage your cookie permissions in our Cookie Policy.
Information we receive from other sources
We may receive information about you from other sources, including from other users and third parties, and combine that information with the other information we have about you. For example, if you interact with our social media account on another platform, we may receive certain information about you like your username on that platform.","the information we collect we collect certain information when you use discord. this includes information you provide to us, information we collect automatically, and information we receive from other sources. information you provide to us account information. when you create a discord account, you can come up with a username and password, and provide a way of contacting you such as an email address andor phone number. youll also need to provide your birthday. in some cases, we may require additional information to verify your age. you may be required to verify your account or provide additional information like a verified phone number to your account. you may also have the option to add your name or choose a display name. content you create. this includes any content that you upload to the service. for example, you may write messages or posts including drafts, send voice messages, create custom emojis or post other content that you create with features that we develop. you may also upload and share files through the services. this also includes your profile information and the information you provide when you create servers. we generally do not store the contents of video or voice calls or channels. if we were to change that in the future for example, to facilitate content moderation, we would disclose that to you in advance. we also dont store streaming content when you share your screen, but we do retain the thumbnail cover image for the stream for a short period of time. we may build features that help users engage with voice and video content, like create or send short recordings. payment information. if you buy any paid services through discord, you may need to submit a valid payment method and associated billing information, including your full name and billing address. our payment processors, like stripe and paypal, receive and process your payment information. depending on the processor, we may also receive and store certain billing information, including the last four digits of the credit card number associated with the transaction. if you sell something through discord, you may be required to provide additional information to discord or to our payment processors, such as bank account information to facilitate payments, tax identification information and copies of governmentissued identification required to identify users in accordance with regulatory obligations. if we decide to process our own payments in the future, we will receive and process this information ourselves. information from actions you take. we collect information about your use of discord and your activities on the services. this includes information such as the friends you add, the users, bots and apps you engage with, the games you play on your device, the servers or other communities you join and participate in, your roles in servers, content moderation decisions you make, information about purchases or sales you make on or through discord including what you purchased or sold and other related actions. you can control the extent to which we collect, use and display this information as described in the how to control your privacy section below. information from optional features. certain features, like contact syncing, may require that you provide additional information or grant us access to such information to make them work. this also includes thirdparty integrations you choose to enable and the data you authorise those thirdparty services to share with us. for example, when you link a music streaming account, we may collect information about that account such as the song you are listening to in order to display that information on your profile or as your status if you have chosen to do so. other information you provide directly to us. you may have the option to submit additional information as you use discord. for example, you may participate in surveys where you can provide feedback on the services or submit information to our discord support teams. information we collect automatically we also collect information automatically from you when you use discord. this includes information about your device. we collect information about the device you are using to access the services. for example, this includes information like your ip address, operating system information, browser information and information about your device settings, such as your microphone andor camera. information about your use of the apps or websites. for example, we collect log and event information related to how and when you use our services such as the pages, servers and channels you visit, the activities you engage in, the features you use and the surfaces or embedded content you interact with. other information that we collect automatically. when you take certain actions on other sites, we may receive information about you. for example, when we advertise for discord on thirdparty platforms, if you click on the ad, we may receive information about which ad you saw and on which platform. similarly, we may also receive certain information when you click on a referral link, such as which website you came from. we may receive information from cookies small text files placed on your computer or device and similar technologies. you can find out more about discords cookie usage and how you can manage your cookie permissions in our cookie policy. information we receive from other sources we may receive information about you from other sources, including from other users and third parties, and combine that information with the other information we have about you. for example, if you interact with our social media account on another platform, we may receive certain information about you like your username on that platform.",['cookies']
"How we use your information
Under certain data protection laws like GDPR, companies must have a ‘legal basis’ – a valid reason – to process personal information. Discord relies on different legal bases to process your information for the purposes described in this Privacy Policy. We use the Information We Collect – Account information, Content you create, Payment information, Information from actions you take, Information used to enable optional features, Other information you provide directly to us, Information about your device, Information about your use of the apps or websites, other information that we collect automatically and Information we receive from other sources – for the following reasons and according to these legal bases. For each reason, we describe why we process your information and how we process your information to achieve each purpose.
To fulfil our contract with you
To provide you with the services. We use your information to provide you with the Discord services. For example, when you start a video call, we process your images and audio to make that work. We similarly collect and store the messages you send and display them as you direct. We also use the information you provide to us to create and manage your account and to facilitate purchases. When you enable optional features (like connecting your Discord account to other platforms), we use information from those services to power the feature (like displaying what song you are listening to on another service within the Discord app).
To meet our commitments to the Discord community. We work hard to try to make Discord a safe, positive and inclusive place. To do so, we use your information to monitor for and take action against users and content that violate our Terms of Service, Community Guidelines and other policies. This includes responding to user reports, generating transcriptions of content as part of our investigation, detecting fraud and malware, and proactively scanning attachments and other content for illegal or harmful activity. We also use certain information, which may include content reported to us, content that violates our Terms of Service and certain other content widely available on the service (such as public posts, usernames, avatars, banners, user profiles, server names, server icons and server banners), to create systems and models that can be automated to detect, categorise and take action more swiftly against prohibited content or conduct.
To contact you. We use your information to contact you in connection with your account, such as to verify or secure it with two-factor authentication. We may also use your information to contact you about important product or policy changes and to send you information about products you have purchased.
To provide customer service. We use your information to respond to your questions about our products and services, and to investigate bugs or other issues.
For our legitimate business interests
To protect our services. We use your information to keep our services secure, to prevent misuse and to enforce our Terms of Service and other policies against users who violate them.
To report on our company’s performance. We use your information to track the fundamental metrics of our business, to perform financial reporting, to respond to regulatory obligations and to debug billing issues.
To personalise the product. We use your information to personalise our services. This information is used to customise your experience on Discord such as what you see on our discovery surfaces (so that you see relevant communities, activities, applications or content first) or features that highlight activity on Discord that may interest you. This information also helps us surface Discord features and promotions from us and our partners that may be of interest to you. As discussed in the ‘How to control your privacy’ section below, you can choose to what extent we will use your personal information to personalise your Discord experience.
To improve our services. We use your information to help us understand how users interact with our services, what features or products users may want, to develop features that make Discord safer and better to use, or to otherwise understand and improve our services. This includes information about how you use our services and how servers are structured. We may also use certain content that is widely available to understand better, for example, what topics servers cover and what content is most interesting within those servers. Similarly, you can limit to what extent we use your personal information for these purposes.
To advertise our services on Discord and other platforms. We are proud of the product we’ve built. We may tell you about our paid services and other features directly in the services and through our own channels, and we spend money advertising Discord on other platforms. As part of that, we use certain information to assist in the delivery of our advertising, to measure the effectiveness of advertisements for our own products and to improve such advertisements in the future.
To contact you. We may use your information to let you know about new products or features we think you’ll like, to ask you for feedback about our services or to tell you about experiments that might interest you. You may opt out of receiving such marketing communications. Where local law requires, we will obtain your consent before sending such communications.
To comply with our legal obligations
We retain and use your information in connection with potential legal claims when necessary and for compliance, regulatory and auditing purposes. For example, we retain information where we are required by law or if we are compelled to do so by a court order or regulatory body. Also, when you exercise any of your applicable legal rights to access, amend or delete your personal information, we may request additional information from you for the purpose of confirming your identity.
‍With your consent
‍We may also collect and use personal information with your consent, such as to send you marketing communications where legally required. You can revoke your consent at any time (mostly through our services directly), though note that you might not be able to use any service or feature that requires collection or use of that personal information.
‍To protect someone’s vital interests
We may collect or share personal data if we think someone’s life is in danger – for example, to help resolve an urgent medical situation.","how we use your information under certain data protection laws like gdpr, companies must have a legal basis  a valid reason  to process personal information. discord relies on different legal bases to process your information for the purposes described in this privacy policy. we use the information we collect  account information, content you create, payment information, information from actions you take, information used to enable optional features, other information you provide directly to us, information about your device, information about your use of the apps or websites, other information that we collect automatically and information we receive from other sources  for the following reasons and according to these legal bases. for each reason, we describe why we process your information and how we process your information to achieve each purpose. to fulfil our contract with you to provide you with the services. we use your information to provide you with the discord services. for example, when you start a video call, we process your images and audio to make that work. we similarly collect and store the messages you send and display them as you direct. we also use the information you provide to us to create and manage your account and to facilitate purchases. when you enable optional features like connecting your discord account to other platforms, we use information from those services to power the feature like displaying what song you are listening to on another service within the discord app. to meet our commitments to the discord community. we work hard to try to make discord a safe, positive and inclusive place. to do so, we use your information to monitor for and take action against users and content that violate our terms of service, community guidelines and other policies. this includes responding to user reports, generating transcriptions of content as part of our investigation, detecting fraud and malware, and proactively scanning attachments and other content for illegal or harmful activity. we also use certain information, which may include content reported to us, content that violates our terms of service and certain other content widely available on the service such as public posts, usernames, avatars, banners, user profiles, server names, server icons and server banners, to create systems and models that can be automated to detect, categorise and take action more swiftly against prohibited content or conduct. to contact you. we use your information to contact you in connection with your account, such as to verify or secure it with twofactor authentication. we may also use your information to contact you about important product or policy changes and to send you information about products you have purchased. to provide customer service. we use your information to respond to your questions about our products and services, and to investigate bugs or other issues. for our legitimate business interests to protect our services. we use your information to keep our services secure, to prevent misuse and to enforce our terms of service and other policies against users who violate them. to report on our companys performance. we use your information to track the fundamental metrics of our business, to perform financial reporting, to respond to regulatory obligations and to debug billing issues. to personalise the product. we use your information to personalise our services. this information is used to customise your experience on discord such as what you see on our discovery surfaces so that you see relevant communities, activities, applications or content first or features that highlight activity on discord that may interest you. this information also helps us surface discord features and promotions from us and our partners that may be of interest to you. as discussed in the how to control your privacy section below, you can choose to what extent we will use your personal information to personalise your discord experience. to improve our services. we use your information to help us understand how users interact with our services, what features or products users may want, to develop features that make discord safer and better to use, or to otherwise understand and improve our services. this includes information about how you use our services and how servers are structured. we may also use certain content that is widely available to understand better, for example, what topics servers cover and what content is most interesting within those servers. similarly, you can limit to what extent we use your personal information for these purposes. to advertise our services on discord and other platforms. we are proud of the product weve built. we may tell you about our paid services and other features directly in the services and through our own channels, and we spend money advertising discord on other platforms. as part of that, we use certain information to assist in the delivery of our advertising, to measure the effectiveness of advertisements for our own products and to improve such advertisements in the future. to contact you. we may use your information to let you know about new products or features we think youll like, to ask you for feedback about our services or to tell you about experiments that might interest you. you may opt out of receiving such marketing communications. where local law requires, we will obtain your consent before sending such communications. to comply with our legal obligations we retain and use your information in connection with potential legal claims when necessary and for compliance, regulatory and auditing purposes. for example, we retain information where we are required by law or if we are compelled to do so by a court order or regulatory body. also, when you exercise any of your applicable legal rights to access, amend or delete your personal information, we may request additional information from you for the purpose of confirming your identity. with your consent we may also collect and use personal information with your consent, such as to send you marketing communications where legally required. you can revoke your consent at any time mostly through our services directly, though note that you might not be able to use any service or feature that requires collection or use of that personal information. to protect someones vital interests we may collect or share personal data if we think someones life is in danger  for example, to help resolve an urgent medical situation.",['personal data']
